feature_set,target,model_name,model_label,dw_label_name,r2,rmse,mae,pearson_r,n_test
embedding_only,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings only),flooded_vegetation,0.5345969023825625,1.3399345226731962,0.7457572976421146,0.7495621847027676,96
embedding_only,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings only),grass,0.5659599319245834,1.4693516275696605,0.9476212653638326,0.7809623127902576,96
embedding_only,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings only),shrub_and_scrub,0.33229988497585017,1.2292099607004066,0.9354107119167407,0.5975067481513591,96
embedding_only,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings only),snow_and_ice,0.44204705340648465,2.6587671176841186,1.548134509812037,0.7030973544716899,96
embedding_only,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings only),trees,0.3741952206474888,0.6258765392355364,0.47384734429127856,0.6849035445588316,96
embedding_only,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings only),water,0.5517368843827629,6.392598522556687,3.958919621243549,0.7831861097215477,96
embedding_plus_context,S1_VV_div_VH_linear,lightgbm_direct_ratio,LightGBM direct ratio (Embeddings + region + Dynamic World),bare,0.5259223865342917,1.9923910671157852,1.3487953667635846,0.7403619502448302,96
embedding_plus_context,S1_VV_div_VH_linear,lightgbm_direct_ratio,LightGBM direct ratio (Embeddings + region + Dynamic World),built,0.09033805898438108,7.606085273859754,2.4863247285631105,0.3260238527664723,96
embedding_plus_context,S1_VV_div_VH_linear,lightgbm_direct_ratio,LightGBM direct ratio (Embeddings + region + Dynamic World),crops,0.5086780660559249,1.5914177723877851,1.192098562717314,0.7198822311385433,96
embedding_plus_context,S1_VV_div_VH_linear,lightgbm_direct_ratio,LightGBM direct ratio (Embeddings + region + Dynamic World),flooded_vegetation,0.5367565730675945,1.3368219711294713,0.8649887992822555,0.7441897275154856,96
embedding_plus_context,S1_VV_div_VH_linear,lightgbm_direct_ratio,LightGBM direct ratio (Embeddings + region + Dynamic World),grass,0.6560848723818316,1.3079359186273878,0.8667265350497176,0.820608209431728,96
embedding_plus_context,S1_VV_div_VH_linear,lightgbm_direct_ratio,LightGBM direct ratio (Embeddings + region + Dynamic World),shrub_and_scrub,0.06178657078849448,1.4570892959442932,1.1151551840004665,0.49267907176873926,96
embedding_plus_context,S1_VV_div_VH_linear,lightgbm_direct_ratio,LightGBM direct ratio (Embeddings + region + Dynamic World),snow_and_ice,0.4711782240911998,2.5884285203574553,1.6155855768235428,0.7009959796150134,96
embedding_plus_context,S1_VV_div_VH_linear,lightgbm_direct_ratio,LightGBM direct ratio (Embeddings + region + Dynamic World),trees,0.3688866888711546,0.628525503735009,0.48669437231359747,0.693602520347898,96
embedding_plus_context,S1_VV_div_VH_linear,lightgbm_direct_ratio,LightGBM direct ratio (Embeddings + region + Dynamic World),water,0.7034753442107595,5.199257567922444,3.450493782119245,0.8394728099847598,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_direct_ratio,Ridge direct ratio (Embeddings + region + Dynamic World),bare,0.37102395859699655,2.2949166317907,1.7201941041406468,0.6304965686230097,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_direct_ratio,Ridge direct ratio (Embeddings + region + Dynamic World),built,0.28216324966688267,6.756690439883594,2.306407678828031,0.588423992495984,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_direct_ratio,Ridge direct ratio (Embeddings + region + Dynamic World),crops,0.5419762414193923,1.5365444582520744,1.1756795515036595,0.7387000204446202,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_direct_ratio,Ridge direct ratio (Embeddings + region + Dynamic World),flooded_vegetation,0.40820681778827983,1.510963316699494,1.0624885886935165,0.6862957790394398,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_direct_ratio,Ridge direct ratio (Embeddings + region + Dynamic World),grass,0.5090624898251274,1.5626939643394666,1.1551603804163768,0.741910715089954,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_direct_ratio,Ridge direct ratio (Embeddings + region + Dynamic World),shrub_and_scrub,-0.12144391908353236,1.5930306270975014,1.2983713205932748,0.4882935805610593,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_direct_ratio,Ridge direct ratio (Embeddings + region + Dynamic World),snow_and_ice,0.4470123936082482,2.6469102165822926,1.677020777316477,0.6868355380162008,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_direct_ratio,Ridge direct ratio (Embeddings + region + Dynamic World),trees,-1.1374885720912542,1.1567010649577385,0.8887882092826537,0.6083806574256327,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_direct_ratio,Ridge direct ratio (Embeddings + region + Dynamic World),water,0.5227902035114796,6.595771513940254,4.726094373780021,0.7320824505488884,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_log_ratio,Ridge log-ratio (Embeddings + region + Dynamic World),bare,0.4647802812557569,2.1169759035940805,1.425915792374231,0.6913459061014375,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_log_ratio,Ridge log-ratio (Embeddings + region + Dynamic World),built,0.19286675122603958,7.164630484875066,2.083841811206308,0.5797918775302029,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_log_ratio,Ridge log-ratio (Embeddings + region + Dynamic World),crops,0.5674078984265727,1.493277152390368,1.0451248518463276,0.7816628775709997,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_log_ratio,Ridge log-ratio (Embeddings + region + Dynamic World),flooded_vegetation,0.5373891818451233,1.3359088721197065,0.7608965756706314,0.7540218359292001,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_log_ratio,Ridge log-ratio (Embeddings + region + Dynamic World),grass,0.5656244288533957,1.4699194055154456,0.9356169921457859,0.7794632480394932,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_log_ratio,Ridge log-ratio (Embeddings + region + Dynamic World),shrub_and_scrub,0.31112136689391845,1.248552195155164,0.9305506043765096,0.5823250098288466,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_log_ratio,Ridge log-ratio (Embeddings + region + Dynamic World),snow_and_ice,0.4419764070995553,2.6589354348636323,1.5518269877130884,0.7139501724890782,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_log_ratio,Ridge log-ratio (Embeddings + region + Dynamic World),trees,0.3899780141413548,0.6179338390902033,0.4652628164951147,0.6903101600954694,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_log_ratio,Ridge log-ratio (Embeddings + region + Dynamic World),water,0.57547452145007,6.221037332069459,3.877146830514299,0.7920438184703018,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings + region + Dynamic World),bare,0.46478028125575743,2.116975903594079,1.4259157923742312,0.691345906101438,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings + region + Dynamic World),built,0.19286675122603902,7.16463048487507,2.083841811206309,0.579791877530202,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings + region + Dynamic World),crops,0.5674078984265737,1.4932771523903663,1.045124851846327,0.7816628775709997,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings + region + Dynamic World),flooded_vegetation,0.537389181845124,1.3359088721197057,0.7608965756706315,0.7540218359292005,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings + region + Dynamic World),grass,0.5656244288533961,1.4699194055154448,0.9356169921457861,0.779463248039493,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings + region + Dynamic World),shrub_and_scrub,0.31112136689391834,1.248552195155164,0.9305506043765099,0.5823250098288466,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings + region + Dynamic World),snow_and_ice,0.441976407099556,2.658935434863631,1.5518269877130881,0.7139501724890782,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings + region + Dynamic World),trees,0.38997801414135436,0.6179338390902035,0.465262816495114,0.6903101600954691,96
embedding_plus_context,S1_VV_div_VH_linear,ridge_structural_ratio,Ridge structural ratio (Embeddings + region + Dynamic World),water,0.5754745214500703,6.221037332069457,3.877146830514299,0.7920438184703018,96
