trial,objective,metric,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,random_state,n_jobs,verbosity,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std,cv_mae_mean,cv_mae_std,cv_best_iteration_mean,cv_best_iteration_std
3,regression,rmse,5000,0.025815006344207535,103,4,44,0.836965827544817,0.5232252063599989,0.071587143831198,0.0007122305833333872,42,1,-1,0.7306326344887767,0.029362167772733223,1.0569191783791416,0.021767874384800143,0.7836388612916416,0.023328784345794974,873.25,31.123744954616242
9,regression,rmse,5000,0.01011549101545285,106,8,60,0.9085081386743783,0.5370223258670452,0.0048352585996829555,0.00037961668958008145,42,1,-1,0.7303343091464065,0.027438985429998307,1.0579123975952665,0.021084847917462818,0.7827945920090692,0.015548027680386581,1586.0,229.95543046425323
18,regression,rmse,5000,0.024811105429492306,115,5,57,0.898165365847928,0.5410524522319672,4.881992391147632,0.0021458538633891923,42,1,-1,0.7298544810654662,0.029283428498501237,1.0583398049560289,0.013595725846320756,0.7841834326281396,0.01762916238047593,938.25,134.11072850447127
14,regression,rmse,5000,0.01595512342944748,88,7,40,0.9880384973854812,0.5062753334611689,0.007857296107970067,0.0007151354905757688,42,1,-1,0.7293711910874682,0.031041038408185204,1.0591007118843931,0.023505132810861824,0.7821098863944712,0.02085876387067601,891.0,249.532563005312
1,regression,rmse,5000,0.034902854606300035,93,3,78,0.9329770563201687,0.6061695553391381,0.0007151383480402494,0.0008260808399079611,42,1,-1,0.7286689303203302,0.032295520759273735,1.0601038659008917,0.019951234916352555,0.7959675039009277,0.021404631789735697,1007.0,205.10119453577056
4,regression,rmse,5000,0.011448469784568732,122,10,66,0.7218455076693483,0.5488360570031919,0.16413094407760043,0.015876781526923997,42,1,-1,0.7288910959021088,0.029117573011064518,1.060411053132387,0.020885353480387465,0.7839242534839899,0.018132819633575603,1458.5,179.56405542312748
17,regression,rmse,5000,0.01512238688370879,53,7,41,0.7830017044822518,0.7286731288700913,0.0033856113477807614,0.0043150528079474925,42,1,-1,0.728532128397291,0.03052842799228454,1.0610006165975243,0.02819647594991997,0.7848869480637526,0.02708131924351412,876.25,143.07056825217407
16,regression,rmse,5000,0.010231144695192759,83,9,56,0.9353523847892582,0.6454161097716195,0.0001052624999284195,0.14028357089863855,42,1,-1,0.7284366049166566,0.02971275671596897,1.0612725244358336,0.024325984729921937,0.7838090496398282,0.018424129479483665,1461.0,158.15972938773004
8,regression,rmse,5000,0.01793532053620138,73,4,65,0.6298202574719083,0.9934434683002586,0.42535839337376785,0.0009853225172032562,42,1,-1,0.7283774731352322,0.028209924860963666,1.0616447341018185,0.022013315539237615,0.7877666765788416,0.02107794887291425,1426.5,200.91976010338058
13,regression,rmse,5000,0.02501040012479745,106,6,54,0.7886369489536518,0.7797445096685005,0.03778113273538321,0.0011604158730155226,42,1,-1,0.7273695724554802,0.030820971973857726,1.0632250438950839,0.027373280246788558,0.7824349036609831,0.022282207183040175,708.0,186.43631620475662
2,regression,rmse,5000,0.018826002986047252,71,6,27,0.8447411578889518,0.569746930326021,0.002359277035307129,0.0067890532716984855,42,1,-1,0.7270211692125526,0.029309039506453385,1.0640227797030364,0.019727282818764697,0.7820944683461496,0.018747024160810297,711.5,95.41619359416933
0,regression,rmse,5000,0.021789307659775742,123,8,50,0.6624074561769746,0.5779972601681014,0.00018747059221802545,2.142302175774105,42,1,-1,0.7266371943277373,0.032461261347299576,1.064309165110925,0.027963677808196405,0.783104691315085,0.021217258137689154,718.0,124.36840434772813
19,regression,rmse,5000,0.04627251573023915,51,9,73,0.8218115974955869,0.6800523213076155,0.0009453315490401586,0.0002824036234487965,42,1,-1,0.7258079473811831,0.036800056116148464,1.064902939817464,0.030031482795177217,0.7900051076660982,0.02481122897409718,406.0,77.89415895944958
11,regression,rmse,5000,0.051013845715778036,99,8,46,0.886588474674238,0.5184256485296856,0.014465130761057701,0.0001197434048216746,42,1,-1,0.7261294868020584,0.030569459595780363,1.0655117854042844,0.019320273959645803,0.7879030452533686,0.01853239807855813,336.5,36.69809259348502
5,regression,rmse,5000,0.012888771013236352,67,3,74,0.7035119926400067,0.831261142176991,0.0029155533757373392,0.039841905944346875,42,1,-1,0.7259334344462895,0.0313266743186594,1.0658046176223928,0.02292087380448048,0.796423741500037,0.02084789733736026,2554.25,443.2873644714002
10,regression,rmse,5000,0.06804270281850003,8,5,6,0.8262452362725613,0.7134064476916571,3.235444438857017,0.00011462067932126185,42,1,-1,0.7253503206378334,0.031742437373998796,1.0668743892931651,0.02326604160775503,0.7894830078466086,0.0202640429788266,421.25,31.20396609407208
7,regression,rmse,5000,0.012020338353108924,31,3,29,0.7554709158757927,0.6356745158869479,0.7838134236608695,0.0060780830996819525,42,1,-1,0.7253718828242124,0.02629855103849549,1.0678143297364877,0.016539105332337174,0.7881108999333134,0.018916191011370244,2160.75,426.0829584717042
6,regression,rmse,5000,0.031169409812378798,30,10,63,0.9757995766256756,0.9474136752138245,0.0644932207737863,4.067908494359543,42,1,-1,0.7242124753334402,0.030172835360114163,1.0695629053451772,0.027047198191737547,0.7912212515735662,0.02185209688258153,516.75,89.87873775259641
12,regression,rmse,5000,0.04197910097106822,100,8,34,0.9045809768629978,0.6728468726241333,0.015937924472273574,0.18340281663501531,42,1,-1,0.7214002705548692,0.03339613751375074,1.0743717309355976,0.02795367682760955,0.7936935208175858,0.020354851750662893,305.25,22.252808811473667
15,regression,rmse,5000,0.07831824378165697,114,5,17,0.8543362475797912,0.8323089855073923,0.11309460303490255,0.00027323674606833547,42,1,-1,0.7150977154800583,0.03460063736689955,1.0861886844358044,0.023454816097863998,0.7971709287907158,0.02669302736713562,210.5,54.0624638728203
