feature_set,target,model_name,model_label,dw_label_name,r2,rmse,mae,pearson_r,n_test
embedding_only,S1_VV,ridge_vv,Ridge (VV) [Embeddings only],grass,0.7970949085044556,1.168571151926727,0.8548099500939706,0.8932996319999857,96
embedding_only,S1_VV,ridge_vv,Ridge (VV) [Embeddings only],shrub_and_scrub,0.6417102695969379,1.7468361800989838,1.046287165975939,0.8047448087490336,96
embedding_only,S1_VV,ridge_vv,Ridge (VV) [Embeddings only],snow_and_ice,0.9005384623163659,1.0018902612441924,0.7558113100923259,0.9504785953784112,96
embedding_only,S1_VV,ridge_vv,Ridge (VV) [Embeddings only],trees,0.7302979662699034,1.2453061146431192,0.9125810352194915,0.8551967562128511,96
embedding_only,S1_VV,ridge_vv,Ridge (VV) [Embeddings only],water,0.8348654748576527,1.5334947062960924,1.1263180250681362,0.9347690016144266,96
embedding_only,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings only],bare,0.4580607706541605,1.1453844463905245,0.8372996477171698,0.6787960153851186,96
embedding_only,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings only],built,0.6229408214726657,1.5472703672767063,0.9604521701316618,0.8170604036284943,96
embedding_only,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings only],crops,0.6246443220286633,0.8956638683060238,0.6987666390137054,0.7946906690069919,96
embedding_only,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings only],flooded_vegetation,0.6509560521835254,0.8364556314163714,0.6025100133335507,0.8124001925084283,96
embedding_only,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings only],grass,0.6478715898757477,0.955209311591033,0.7444217109334956,0.810348860447313,96
embedding_only,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings only],shrub_and_scrub,0.34476184802052756,0.9559383774403379,0.7796073847959274,0.6232443012851595,96
embedding_only,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings only],snow_and_ice,0.627102476808522,1.085118997913055,0.7701179542288905,0.8041279811203866,96
embedding_only,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings only],trees,0.3296605782270646,0.6135033910048286,0.4824616889748921,0.65815637665337,96
embedding_only,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings only],water,0.6301398967230121,1.7477305834747097,1.337644456547278,0.8052260347620536,96
embedding_only,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings only],bare,0.4580607706541605,1.1453844463905245,0.8372996477171707,0.6787960153851184,96
embedding_only,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings only],built,0.6229408214726655,1.5472703672767065,0.9604521701316612,0.817060403628494,96
embedding_only,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings only],crops,0.6246443220286624,0.8956638683060248,0.6987666390137065,0.7946906690069911,96
embedding_only,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings only],flooded_vegetation,0.6509560521835264,0.8364556314163701,0.60251001333355,0.8124001925084288,96
embedding_only,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings only],grass,0.6478715898757479,0.9552093115910326,0.7444217109334955,0.810348860447313,96
embedding_only,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings only],shrub_and_scrub,0.34476184802052656,0.9559383774403387,0.7796073847959276,0.6232443012851594,96
embedding_only,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings only],snow_and_ice,0.6271024768085223,1.0851189979130547,0.7701179542288913,0.8041279811203863,96
embedding_only,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings only],trees,0.32966057822706407,0.6135033910048289,0.4824616889748918,0.6581563766533697,96
embedding_only,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings only],water,0.6301398967230118,1.74773058347471,1.337644456547278,0.8052260347620537,96
embedding_plus_context,S1_VH,ridge_vh,Ridge (VH) [Embeddings + region + Dynamic World],bare,0.7643458285210568,1.14283084041665,0.8655127745674216,0.874867012823104,96
embedding_plus_context,S1_VH,ridge_vh,Ridge (VH) [Embeddings + region + Dynamic World],built,0.7748818668748159,1.6336283760526635,1.0722454493444677,0.8881519057175087,96
embedding_plus_context,S1_VH,ridge_vh,Ridge (VH) [Embeddings + region + Dynamic World],crops,0.8389501046011206,1.0662360378221394,0.82958310176537,0.9170822724760932,96
embedding_plus_context,S1_VH,ridge_vh,Ridge (VH) [Embeddings + region + Dynamic World],flooded_vegetation,0.9386323313927009,0.8327961090313715,0.6250957119802544,0.9708680142886276,96
embedding_plus_context,S1_VH,ridge_vh,Ridge (VH) [Embeddings + region + Dynamic World],grass,0.9027793322444669,1.02442887312034,0.7778217232552128,0.9520407707474273,96
embedding_plus_context,S1_VH,ridge_vh,Ridge (VH) [Embeddings + region + Dynamic World],shrub_and_scrub,0.7651313923072671,1.560969597938418,1.0047595511879615,0.8765852126027442,96
