trial,objective,metric,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,random_state,n_jobs,verbosity,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std,cv_mae_mean,cv_mae_std,cv_best_iteration_mean,cv_best_iteration_std
7,regression,rmse,5000,0.012020338353108924,31,3,29,0.7554709158757927,0.6356745158869479,0.7838134236608695,0.0060780830996819525,42,1,-1,0.9075885560881755,0.005700143972301302,1.1618815624238266,0.008892831458538067,0.8433977950404339,0.031503407973631034,4779.0,378.745297000504
13,regression,rmse,5000,0.023496931137185442,12,4,18,0.8691582991736887,0.500902748990575,0.45486298833737643,0.07946275157033375,42,1,-1,0.9076013577424147,0.004245716080007034,1.162281181088629,0.006857464589658983,0.8414374094297903,0.03084266263683986,2228.0,543.5131093175214
3,regression,rmse,5000,0.025815006344207535,103,4,44,0.836965827544817,0.5232252063599989,0.071587143831198,0.0007122305833333872,42,1,-1,0.9073614121984658,0.006900019095583957,1.1628440837522822,0.013815942751960462,0.8436585266231975,0.018382843110280395,2271.25,556.8776234506106
1,regression,rmse,5000,0.034902854606300035,93,3,78,0.9329770563201687,0.6061695553391381,0.0007151383480402494,0.0008260808399079611,42,1,-1,0.9070590025552693,0.00804784962033171,1.164352278376294,0.024861022207098942,0.8455381545337616,0.02066221024947601,2591.0,408.1745949958179
19,regression,rmse,5000,0.07835785901933418,18,3,30,0.8038351536077564,0.5240296883427221,0.020243540771220703,0.08160881716664257,42,1,-1,0.9069737953354271,0.006681606370063299,1.1653904086524909,0.01256031923792418,0.8497993574162811,0.03580481133697037,915.0,182.8031728389855
18,regression,rmse,5000,0.012907578538334954,60,4,40,0.774439933428912,0.7152981123862638,1.2893043840979364,0.0053720163057397186,42,1,-1,0.9060382860396933,0.007342263217654192,1.1710583692064755,0.020918839394558186,0.8480238231991197,0.022914040166722095,4308.75,535.2888822869386
9,regression,rmse,5000,0.01011549101545285,106,8,60,0.9085081386743783,0.5370223258670452,0.0048352585996829555,0.00037961668958008145,42,1,-1,0.9058549580769626,0.008707993840631582,1.1715831512180028,0.02632931182859898,0.8412095591172289,0.023486441129080653,3260.75,684.1426660426903
14,regression,rmse,5000,0.014842691543151284,12,3,15,0.8919339318126805,0.651424796872822,0.6267264984741908,0.10084507762744559,42,1,-1,0.9057860324710327,0.007368207308711169,1.1725494610202867,0.016045554439162224,0.8480592459810214,0.025482219998963343,4214.25,781.7571154137325
4,regression,rmse,5000,0.011448469784568732,122,10,66,0.7218455076693483,0.5488360570031919,0.16413094407760043,0.015876781526923997,42,1,-1,0.9055414104503449,0.008945991403794854,1.1734526865463575,0.02814360733755352,0.8421606427247107,0.02698648548747565,3704.25,853.4050547659066
0,regression,rmse,5000,0.021789307659775742,123,8,50,0.6624074561769746,0.5779972601681014,0.00018747059221802545,2.142302175774105,42,1,-1,0.9053363673070377,0.009467472910236351,1.1744548756719273,0.029216814666600296,0.8493169877422451,0.02809786584471922,2288.5,765.8363075749281
2,regression,rmse,5000,0.018826002986047252,71,6,27,0.8447411578889518,0.569746930326021,0.002359277035307129,0.0067890532716984855,42,1,-1,0.9039137049411989,0.00812871930465259,1.184022011315303,0.027866185333682764,0.8583349631587353,0.03498038313661206,2167.25,733.6812574272291
5,regression,rmse,5000,0.012888771013236352,67,3,74,0.7035119926400067,0.831261142176991,0.0029155533757373392,0.039841905944346875,42,1,-1,0.9029992191881574,0.00876279348127941,1.1892458730680209,0.023357245739071598,0.8568102123283314,0.009139847475882147,4429.25,609.8308679461871
10,regression,rmse,5000,0.07137454446124092,8,6,6,0.7681616032737589,0.6901464801259053,3.6509215470185543,0.2414692864254169,42,1,-1,0.90277982549352,0.009618146655989297,1.1902261790575104,0.026052914990207728,0.864394945084737,0.02473481063831959,1009.25,13.160072188251856
12,regression,rmse,5000,0.05249317390754614,43,4,35,0.7835458343977252,0.7638894465150159,0.03546196438093683,0.0025874383134809583,42,1,-1,0.9022521880533036,0.00861353159578778,1.194003056374482,0.023855012877211302,0.864744363442245,0.03796198225723831,1213.0,265.7301262559441
16,regression,rmse,5000,0.023866651442874122,26,5,20,0.8682180570419546,0.6347065064984682,0.2333011148277796,0.31273049073640774,42,1,-1,0.9019714000355983,0.010409774727817173,1.1950564068510943,0.033709478396506634,0.863640852422789,0.040666457607745315,1832.25,559.6362099614356
11,regression,rmse,5000,0.04704308583989069,44,5,32,0.8254436046087024,0.6769474312859594,1.2878191832597883,0.0001715405803962119,42,1,-1,0.9011105056731608,0.007650075486934333,1.2013113879756427,0.014674454597136486,0.8751505899940919,0.01969008944048836,960.5,226.5022074947615
8,regression,rmse,5000,0.01793532053620138,73,4,65,0.6298202574719083,0.9934434683002586,0.42535839337376785,0.0009853225172032562,42,1,-1,0.900403525401483,0.00878062077656972,1.205282229381462,0.029226740030586753,0.8673613304662913,0.016509572403980266,2412.5,260.21961878382655
15,regression,rmse,5000,0.015697929642264657,27,5,18,0.7283400714479268,0.7522105632343504,4.855425232498148,0.9402142314661912,42,1,-1,0.8988319596271621,0.009996035964867232,1.2142724255928439,0.02852183768513996,0.8737166268060317,0.029396752560489802,1641.5,24.387496796514398
6,regression,rmse,5000,0.031169409812378798,30,10,63,0.9757995766256756,0.9474136752138245,0.0644932207737863,4.067908494359543,42,1,-1,0.8965736830819694,0.010266858495510973,1.2276334752799007,0.030062631346599516,0.8827431712396827,0.026761024460366132,1220.5,367.0575567945714
