system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,.geo
309,0.12456747404844293,0.09842368319876971,0.11909265667051133,-0.0629911572472126,0.07535563244905807,0.07535563244905807,0.003936947327950788,0.09842368319876971,0.15378700499807765,-0.186082276047674,-0.017777777777777778,-0.14173010380622836,-0.2761399461745483,-0.14173010380622836,0.029773164167627833,0.2364628988850442,0.019930795847750864,0.14173010380622836,-0.05536332179930796,-0.11909265667051133,0.05536332179930796,0.17937716262975778,-0.04822760476739715,0.10340638216070744,0.12456747404844293,0.13588619761630144,-0.19986159169550174,0.13588619761630144,0.11909265667051133,0.07972318339100345,0.10340638216070744,-0.017777777777777778,0.14173010380622836,0.13588619761630144,-0.13588619761630144,-0.08882737408688965,-0.01574778931180315,0.07111111111111111,-0.29287197231833906,0.09356401384083046,0.08421376393694734,-0.05911572472126105,0.17279507881584008,-0.16633602460592078,0.14173010380622836,0.09842368319876971,-0.05173394848135333,0.07972318339100345,-0.010396001537870049,-0.21413302575932336,0.03543252595155709,-0.041584006151480196,0.1085121107266436,-0.05911572472126105,-0.11374086889657825,-0.15378700499807765,0.19986159169550174,0.003014225297962322,-0.05911572472126105,0.03844675124951941,0.2364628988850442,-0.044844290657439445,0.03844675124951941,-0.1085121107266436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58972422455993,37.16353396529815]}"
310,0.11909265667051133,-0.022206843521722412,0.03543252595155709,0.03844675124951941,0.11909265667051133,0.012056901191849288,-0.01574778931180315,0.186082276047674,0.17937716262975778,-0.07972318339100345,-0.0271280276816609,-0.03543252595155709,-0.2288965782391388,-0.16633602460592078,0.13016532103037293,0.28444444444444444,-0.07111111111111111,0.15378700499807765,0.05911572472126105,-0.07535563244905807,0.07111111111111111,0.17937716262975778,-0.05173394848135333,0.004982698961937716,0.17279507881584008,0.2519646289888504,-0.22145328719723184,0.13016532103037293,0.17937716262975778,0.03543252595155709,0.03254133025759323,0.0015378700499807767,0.044844290657439445,0.17937716262975778,-0.029773164167627833,-0.10340638216070744,-0.003936947327950788,0.012056901191849288,-0.2288965782391388,0.05911572472126105,0.003936947327950788,-0.003014225297962322,0.24415224913494812,-0.08882737408688965,0.03543252595155709,0.08421376393694734,-0.12456747404844293,0.14173010380622836,0.09356401384083046,-0.11374086889657825,-0.04822760476739715,-0.15378700499807765,0.08421376393694734,0.09842368319876971,-0.08421376393694734,-0.17279507881584008,0.1929104190695886,0.03543252595155709,-0.09356401384083046,0.029773164167627833,0.24415224913494812,-0.1085121107266436,0.07535563244905807,-0.05911572472126105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5946701665589,37.164043403337686]}"
311,0.16633602460592078,0.1085121107266436,-0.024605920799692427,0.0015378700499807767,0.03844675124951941,0.044844290657439445,0.012056901191849288,0.01574778931180315,0.14769703960015382,-0.16633602460592078,0.04822760476739715,-0.07535563244905807,-0.2761399461745483,-0.1929104190695886,0.05536332179930796,0.14769703960015382,-0.07111111111111111,0.14173010380622836,-0.08421376393694734,0.01574778931180315,-0.07972318339100345,0.13588619761630144,-0.017777777777777778,0.186082276047674,0.15378700499807765,0.19986159169550174,-0.22145328719723184,0.05911572472126105,0.2288965782391388,0.029773164167627833,0.03254133025759323,-0.017777777777777778,0.14769703960015382,0.08421376393694734,-0.12456747404844293,-0.05536332179930796,0.10340638216070744,-0.08882737408688965,-0.13588619761630144,0.2364628988850442,0.029773164167627833,0.0271280276816609,0.22145328719723184,-0.21413302575932336,0.15378700499807765,0.10340638216070744,0.01384083044982699,-0.09356401384083046,-0.13588619761630144,-0.07535563244905807,0.07111111111111111,-0.012056901191849288,0.19986159169550174,0.004982698961937716,-0.12456747404844293,-0.07972318339100345,0.17937716262975778,-0.05173394848135333,-0.07972318339100345,-0.16000000000000003,0.22145328719723184,0.041584006151480196,-0.0015378700499807767,-0.07972318339100345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40806331234202,37.17979967732494]}"
312,0.13588619761630144,0.07535563244905807,-0.003014225297962322,-0.10340638216070744,0.07111111111111111,0.05536332179930796,0.029773164167627833,0.03254133025759323,0.0271280276816609,-0.16000000000000003,-0.05173394848135333,-0.14769703960015382,-0.28444444444444444,-0.17937716262975778,0.012056901191849288,0.09356401384083046,-0.04822760476739715,0.13588619761630144,-0.15378700499807765,0.06698961937716265,-0.05911572472126105,0.13016532103037293,-0.11374086889657825,0.17937716262975778,0.17937716262975778,0.15378700499807765,-0.1929104190695886,0.09842368319876971,0.13016532103037293,0.006151480199923107,0.14173010380622836,-0.05173394848135333,0.13588619761630144,0.04822760476739715,-0.16000000000000003,-0.07972318339100345,0.03543252595155709,-0.0271280276816609,-0.14173010380622836,0.186082276047674,-0.0629911572472126,-0.05173394848135333,0.15378700499807765,-0.29287197231833906,0.19986159169550174,0.2288965782391388,0.10340638216070744,-0.09356401384083046,-0.2288965782391388,-0.024605920799692427,0.041584006151480196,0.012056901191849288,0.17279507881584008,-0.0629911572472126,-0.09356401384083046,-0.06698961937716265,0.07535563244905807,-0.019930795847750864,-2.4605920799692423E-4,-0.022206843521722412,0.2364628988850442,-0.03254133025759323,-0.05173394848135333,-0.13588619761630144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36319385298539,37.18153161445358]}"
313,0.10340638216070744,0.11374086889657825,-0.14769703960015382,0.044844290657439445,0.08882737408688965,0.017777777777777778,0.08882737408688965,0.06698961937716265,0.13016532103037293,-0.21413302575932336,0.14173010380622836,-0.029773164167627833,-0.29287197231833906,-0.14769703960015382,0.1085121107266436,0.12456747404844293,0.04822760476739715,0.024605920799692427,-0.28444444444444444,0.01574778931180315,-0.06698961937716265,-0.14769703960015382,-0.019930795847750864,0.044844290657439445,0.2761399461745483,0.2519646289888504,-0.14173010380622836,0.024605920799692427,0.19986159169550174,0.11909265667051133,0.010396001537870049,0.07535563244905807,0.2519646289888504,0.07111111111111111,-0.0271280276816609,-0.07972318339100345,-0.008858131487889272,0.05911572472126105,-0.11374086889657825,0.09842368319876971,-0.024605920799692427,-0.16000000000000003,0.2069357939254133,-0.19986159169550174,0.21413302575932336,0.03844675124951941,0.017777777777777778,0.09356401384083046,-0.003936947327950788,0.019930795847750864,0.041584006151480196,-0.0629911572472126,0.09842368319876971,0.11909265667051133,0.0271280276816609,-0.07972318339100345,0.12456747404844293,-0.14769703960015382,-0.002214532871972318,-0.04822760476739715,0.1929104190695886,-0.01574778931180315,0.044844290657439445,0.022206843521722412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34931321557906,37.18269097118208]}"
314,0.1085121107266436,0.06698961937716265,-0.13588619761630144,0.05911572472126105,0.03844675124951941,-0.0271280276816609,-0.022206843521722412,0.03254133025759323,0.05173394848135333,-0.16633602460592078,0.12456747404844293,-0.10340638216070744,-0.2679584775086506,-0.1929104190695886,0.09356401384083046,0.16000000000000003,0.010396001537870049,-0.0271280276816609,-0.2679584775086506,0.05173394848135333,-0.05536332179930796,-0.13588619761630144,-0.03543252595155709,0.05173394848135333,0.2679584775086506,0.2761399461745483,-0.13016532103037293,-0.010396001537870049,0.186082276047674,0.1085121107266436,0.012056901191849288,0.010396001537870049,0.29287197231833906,0.029773164167627833,-0.11909265667051133,-0.11374086889657825,0.017777777777777778,0.0629911572472126,-0.11909265667051133,0.08882737408688965,-0.03844675124951941,-0.13588619761630144,0.17937716262975778,-0.14769703960015382,0.186082276047674,0.09842368319876971,0.0629911572472126,0.06698961937716265,0.017777777777777778,0.08421376393694734,0.024605920799692427,-0.11374086889657825,0.1085121107266436,0.17279507881584008,-0.03543252595155709,-0.05536332179930796,0.17279507881584008,-0.13016532103037293,-0.05536332179930796,-0.01384083044982699,0.2364628988850442,-0.024605920799692427,0.08421376393694734,-9.84236831987697E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34767646521837,37.19059970243577]}"
315,0.17279507881584008,0.0629911572472126,0.04822760476739715,-0.14173010380622836,0.06698961937716265,0.11909265667051133,0.044844290657439445,0.06698961937716265,-0.04822760476739715,-0.16633602460592078,-0.007443291041906958,-0.16000000000000003,-0.2599000384467512,-0.12456747404844293,-0.041584006151480196,0.041584006151480196,-0.11909265667051133,0.029773164167627833,-0.14173010380622836,0.03254133025759323,-0.1085121107266436,0.07535563244905807,-0.12456747404844293,0.11374086889657825,0.17937716262975778,0.09842368319876971,-0.16633602460592078,0.07972318339100345,0.0629911572472126,-0.04822760476739715,0.21413302575932336,-0.05173394848135333,0.14173010380622836,-0.003014225297962322,-0.21413302575932336,0.019930795847750864,-0.022206843521722412,0.010396001537870049,-0.16633602460592078,0.13016532103037293,-0.07111111111111111,-0.07535563244905807,0.14769703960015382,-0.2519646289888504,0.24415224913494812,0.28444444444444444,0.07111111111111111,-0.16000000000000003,-0.2599000384467512,0.012056901191849288,-0.01384083044982699,0.022206843521722412,0.13588619761630144,-0.03254133025759323,-0.13588619761630144,-0.09842368319876971,0.08882737408688965,-0.024605920799692427,-0.010396001537870049,0.022206843521722412,0.1929104190695886,-0.01384083044982699,-0.0271280276816609,-0.16000000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35114823655303,37.191549395496104]}"
316,0.14173010380622836,0.07535563244905807,5.536332179930795E-4,-0.05173394848135333,0.07972318339100345,0.05536332179930796,-0.029773164167627833,0.09356401384083046,-0.017777777777777778,-0.21413302575932336,0.008858131487889272,-0.09356401384083046,-0.2519646289888504,-0.19986159169550174,0.029773164167627833,0.07535563244905807,-0.0629911572472126,0.003014225297962322,-0.17279507881584008,0.09356401384083046,-0.024605920799692427,0.07111111111111111,-0.07535563244905807,0.2288965782391388,0.17937716262975778,0.06698961937716265,-0.13016532103037293,0.07111111111111111,0.0629911572472126,0.07535563244905807,0.16000000000000003,-0.004982698961937716,0.3014225297962323,-0.0629911572472126,-0.2069357939254133,-0.0015378700499807767,-0.05911572472126105,-0.010396001537870049,-0.17279507881584008,0.10340638216070744,-0.09842368319876971,-0.022206843521722412,0.16633602460592078,-0.186082276047674,0.19986159169550174,0.28444444444444444,0.1085121107266436,-0.19986159169550174,-0.11374086889657825,0.010396001537870049,-0.08882737408688965,-0.03254133025759323,0.029773164167627833,-0.01384083044982699,-0.11909265667051133,-0.14173010380622836,0.08421376393694734,-0.16000000000000003,-0.041584006151480196,-0.01384083044982699,0.16633602460592078,0.0015378700499807767,0.05173394848135333,-0.1929104190695886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38506962278886,37.19634306991448]}"
317,0.16000000000000003,0.09842368319876971,0.08421376393694734,-0.1085121107266436,0.09356401384083046,0.14173010380622836,0.006151480199923107,-0.0271280276816609,0.024605920799692427,-0.13588619761630144,0.07972318339100345,-0.2364628988850442,-0.2519646289888504,-0.14769703960015382,-0.010396001537870049,0.11374086889657825,-0.07535563244905807,-0.024605920799692427,-0.13016532103037293,-0.07972318339100345,-0.05911572472126105,0.0629911572472126,-0.07535563244905807,0.09356401384083046,0.17937716262975778,0.11909265667051133,-0.2069357939254133,-0.010396001537870049,0.16633602460592078,0.07972318339100345,0.1085121107266436,-0.05536332179930796,0.12456747404844293,-0.08421376393694734,-0.2679584775086506,-0.044844290657439445,-0.04822760476739715,0.08421376393694734,-0.1929104190695886,0.11909265667051133,0.05911572472126105,-0.05536332179930796,0.13016532103037293,-0.2069357939254133,0.2364628988850442,0.186082276047674,0.07535563244905807,-0.09356401384083046,-0.08421376393694734,-0.08421376393694734,-0.017777777777777778,0.007443291041906958,0.14173010380622836,0.022206843521722412,-0.17937716262975778,-0.13588619761630144,0.17279507881584008,-0.06698961937716265,-0.03543252595155709,0.0271280276816609,0.19986159169550174,-0.024605920799692427,0.186082276047674,-0.14769703960015382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42634821955274,37.21059876630783]}"
318,0.09356401384083046,0.07535563244905807,-0.0629911572472126,-0.05536332179930796,0.0629911572472126,0.09842368319876971,-0.0271280276816609,-0.01384083044982699,0.10340638216070744,-0.13588619761630144,0.024605920799692427,-0.186082276047674,-0.2599000384467512,-0.1929104190695886,-0.044844290657439445,0.13016532103037293,-0.024605920799692427,-0.017777777777777778,-0.1929104190695886,-0.22145328719723184,-0.05536332179930796,0.007443291041906958,-0.12456747404844293,0.09356401384083046,0.13016532103037293,0.2069357939254133,-0.13588619761630144,-0.004982698961937716,0.19986159169550174,0.12456747404844293,0.15378700499807765,-0.15378700499807765,0.2679584775086506,-0.07535563244905807,-0.17279507881584008,-0.09842368319876971,-0.041584006151480196,0.15378700499807765,-0.07972318339100345,0.044844290657439445,0.09356401384083046,-0.14173010380622836,0.16000000000000003,-0.19986159169550174,0.21413302575932336,0.13588619761630144,0.07111111111111111,-0.003936947327950788,-0.12456747404844293,-0.008858131487889272,-0.04822760476739715,-0.019930795847750864,0.07972318339100345,0.11374086889657825,-0.0629911572472126,-0.09356401384083046,0.10340638216070744,-0.09842368319876971,-0.01574778931180315,0.017777777777777778,0.2599000384467512,-0.05911572472126105,0.14769703960015382,0.029773164167627833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35383599721746,37.21303798709436]}"
319,0.17937716262975778,0.07972318339100345,-0.01384083044982699,-0.041584006151480196,0.06698961937716265,0.06698961937716265,-2.4605920799692423E-4,-0.008858131487889272,-0.0271280276816609,-0.21413302575932336,0.16000000000000003,-0.16000000000000003,-0.29287197231833906,-0.14173010380622836,0.0015378700499807767,0.06698961937716265,-0.05173394848135333,-0.07972318339100345,-0.15378700499807765,0.08882737408688965,-0.08421376393694734,-0.03543252595155709,-0.01574778931180315,0.0629911572472126,0.2069357939254133,0.09356401384083046,-0.2069357939254133,-0.06698961937716265,0.07972318339100345,0.10340638216070744,0.03254133025759323,0.05536332179930796,0.16000000000000003,-0.04822760476739715,-0.28444444444444444,0.006151480199923107,-0.07972318339100345,0.04822760476739715,-0.19986159169550174,0.11909265667051133,-0.024605920799692427,-0.07535563244905807,0.14769703960015382,-0.17937716262975778,0.19986159169550174,0.186082276047674,0.12456747404844293,-0.14769703960015382,-0.03254133025759323,-0.07535563244905807,0.041584006151480196,-0.06698961937716265,0.14173010380622836,0.08882737408688965,-0.2069357939254133,-0.14173010380622836,0.14769703960015382,-0.1085121107266436,-0.03254133025759323,0.01384083044982699,0.2069357939254133,0.017777777777777778,0.13588619761630144,-0.15378700499807765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4281867662669,37.214318589324]}"
320,0.13016532103037293,0.05911572472126105,0.10340638216070744,-0.15378700499807765,0.06698961937716265,0.22145328719723184,-0.007443291041906958,0.0629911572472126,0.010396001537870049,-0.11374086889657825,-0.05536332179930796,-0.19986159169550174,-0.2519646289888504,-0.08421376393694734,-0.09842368319876971,0.06698961937716265,-0.0015378700499807767,0.09356401384083046,-0.12456747404844293,-0.22145328719723184,-0.11374086889657825,0.12456747404844293,-0.12456747404844293,0.13588619761630144,0.08882737408688965,0.10340638216070744,-0.186082276047674,0.09842368319876971,0.11909265667051133,0.07535563244905807,0.14769703960015382,-0.186082276047674,0.17937716262975778,-0.07535563244905807,-0.14173010380622836,-0.05536332179930796,0.006151480199923107,0.06698961937716265,-0.2364628988850442,0.008858131487889272,-0.019930795847750864,-0.11374086889657825,0.12456747404844293,-0.24415224913494812,0.2288965782391388,0.1929104190695886,0.024605920799692427,-0.08882737408688965,-0.15378700499807765,-0.06698961937716265,-0.05173394848135333,0.05536332179930796,0.11909265667051133,-0.07111111111111111,-0.01574778931180315,-0.13016532103037293,0.13588619761630144,0.008858131487889272,0.044844290657439445,0.13016532103037293,0.17279507881584008,-0.08882737408688965,0.07111111111111111,-0.10340638216070744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3540554404324,37.213311430291434]}"
321,0.13016532103037293,0.06698961937716265,0.0271280276816609,-0.186082276047674,0.05173394848135333,0.1085121107266436,0.003014225297962322,0.03254133025759323,0.05173394848135333,-0.13588619761630144,-0.07111111111111111,-0.17937716262975778,-0.2288965782391388,-0.16633602460592078,-0.01574778931180315,0.10340638216070744,-0.05173394848135333,0.05911572472126105,-0.14769703960015382,-0.09356401384083046,-0.07111111111111111,0.09356401384083046,-0.1929104190695886,0.14173010380622836,0.14769703960015382,0.15378700499807765,-0.16000000000000003,0.08421376393694734,0.13016532103037293,0.06698961937716265,0.19986159169550174,-0.09842368319876971,0.08882737408688965,-0.05911572472126105,-0.2364628988850442,-0.05911572472126105,-0.041584006151480196,0.04822760476739715,-0.06698961937716265,0.16633602460592078,-0.019930795847750864,-0.05911572472126105,0.13588619761630144,-0.24415224913494812,0.17279507881584008,0.21413302575932336,0.08421376393694734,-0.08882737408688965,-0.3278123798539023,-0.07535563244905807,-0.012056901191849288,0.010396001537870049,0.11909265667051133,-0.08882737408688965,-0.09842368319876971,-0.09842368319876971,0.041584006151480196,-0.01574778931180315,-0.01384083044982699,0.044844290657439445,0.2519646289888504,-0.05173394848135333,-0.03254133025759323,-0.12456747404844293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31395817048026,37.22248140176883]}"
322,0.10340638216070744,0.08421376393694734,-0.1085121107266436,0.1085121107266436,0.09356401384083046,-0.03254133025759323,0.03543252595155709,0.019930795847750864,0.09842368319876971,-0.1929104190695886,0.041584006151480196,-0.04822760476739715,-0.3188927335640138,-0.16000000000000003,0.029773164167627833,0.07535563244905807,-0.017777777777777778,0.029773164167627833,-0.2364628988850442,0.05173394848135333,-0.05911572472126105,-0.186082276047674,0.03543252595155709,0.10340638216070744,0.3188927335640138,0.2364628988850442,-0.16000000000000003,-0.05911572472126105,0.16000000000000003,0.05911572472126105,-0.03543252595155709,0.044844290657439445,0.2364628988850442,0.07972318339100345,-0.10340638216070744,-0.11909265667051133,0.041584006151480196,0.08421376393694734,-0.07972318339100345,0.03844675124951941,0.019930795847750864,-0.16633602460592078,0.1929104190695886,-0.16000000000000003,0.21413302575932336,0.14769703960015382,-0.01574778931180315,0.05173394848135333,0.044844290657439445,0.11909265667051133,0.07972318339100345,-0.012056901191849288,0.12456747404844293,0.14173010380622836,-0.022206843521722412,-0.05173394848135333,0.13016532103037293,-0.16000000000000003,-0.03844675124951941,-0.09356401384083046,0.19986159169550174,0.01574778931180315,0.09356401384083046,-0.008858131487889272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42519638469726,37.233476905719634]}"
323,0.10340638216070744,0.08421376393694734,-0.08882737408688965,-0.0015378700499807767,0.05911572472126105,0.03844675124951941,0.07111111111111111,0.0271280276816609,0.11909265667051133,-0.19986159169550174,0.11374086889657825,-0.09356401384083046,-0.28444444444444444,-0.14173010380622836,0.09842368319876971,0.14769703960015382,0.022206843521722412,0.003936947327950788,-0.2519646289888504,-0.09842368319876971,-0.08421376393694734,-0.16000000000000003,0.007443291041906958,0.07111111111111111,0.2599000384467512,0.2519646289888504,-0.16000000000000003,0.006151480199923107,0.19986159169550174,0.14769703960015382,0.003936947327950788,0.0271280276816609,0.2288965782391388,0.019930795847750864,-0.10340638216070744,-0.11909265667051133,0.041584006151480196,0.09356401384083046,-0.09842368319876971,0.13588619761630144,0.04822760476739715,-0.14173010380622836,0.15378700499807765,-0.2364628988850442,0.2364628988850442,0.05173394848135333,0.022206843521722412,0.0629911572472126,-0.0015378700499807767,0.006151480199923107,0.04822760476739715,0.0271280276816609,0.1085121107266436,0.09842368319876971,0.024605920799692427,-0.041584006151480196,0.13016532103037293,-0.13016532103037293,0.012056901191849288,-0.041584006151480196,0.2599000384467512,0.0015378700499807767,0.09356401384083046,0.01574778931180315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39494345287201,37.23550419397514]}"
324,0.10340638216070744,0.07972318339100345,0.05173394848135333,-0.16000000000000003,0.05173394848135333,0.11374086889657825,-0.024605920799692427,0.06698961937716265,0.044844290657439445,-0.13016532103037293,-0.11909265667051133,-0.15378700499807765,-0.2364628988850442,-0.13016532103037293,-0.010396001537870049,0.10340638216070744,-0.04822760476739715,0.14769703960015382,-0.11374086889657825,-0.09842368319876971,-0.06698961937716265,0.08421376393694734,-0.1085121107266436,0.14769703960015382,0.15378700499807765,0.1085121107266436,-0.16633602460592078,0.16633602460592078,0.09842368319876971,0.044844290657439445,0.22145328719723184,-0.0629911572472126,0.186082276047674,0.002214532871972318,-0.21413302575932336,-0.07111111111111111,-0.022206843521722412,0.017777777777777778,-0.16633602460592078,0.21413302575932336,-0.01384083044982699,-0.05173394848135333,0.17279507881584008,-0.22145328719723184,0.16633602460592078,0.24415224913494812,0.041584006151480196,-0.07972318339100345,-0.29287197231833906,-0.05536332179930796,0.04822760476739715,0.022206843521722412,0.13016532103037293,-0.15378700499807765,-0.06698961937716265,-0.08882737408688965,0.05536332179930796,-0.004982698961937716,0.017777777777777778,-0.010396001537870049,0.17937716262975778,-0.024605920799692427,-0.0629911572472126,-0.15378700499807765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33973627860392,37.23933954623064]}"
325,0.10340638216070744,0.09356401384083046,0.044844290657439445,-0.07111111111111111,0.11374086889657825,-0.01574778931180315,-0.03844675124951941,0.05173394848135333,0.05536332179930796,-0.13016532103037293,-0.1085121107266436,-0.17937716262975778,-0.2679584775086506,-0.2288965782391388,-0.007443291041906958,0.2069357939254133,-0.07535563244905807,0.13016532103037293,-0.05911572472126105,-0.17937716262975778,0.0015378700499807767,0.10340638216070744,-0.11909265667051133,0.17937716262975778,0.13588619761630144,0.19986159169550174,-0.186082276047674,0.07535563244905807,0.17937716262975778,0.08421376393694734,0.14769703960015382,-0.15378700499807765,0.24415224913494812,2.4605920799692423E-4,-0.16633602460592078,-0.08421376393694734,0.03543252595155709,0.0629911572472126,-0.16633602460592078,0.11909265667051133,0.1085121107266436,-0.03254133025759323,0.14769703960015382,-0.19986159169550174,0.11374086889657825,0.16000000000000003,0.05911572472126105,-0.029773164167627833,-0.15378700499807765,-0.07535563244905807,-0.019930795847750864,0.022206843521722412,0.09842368319876971,-0.029773164167627833,-0.11374086889657825,-0.13016532103037293,0.11909265667051133,-0.03543252595155709,-0.041584006151480196,0.019930795847750864,0.24415224913494812,-0.08421376393694734,0.0271280276816609,-0.11909265667051133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33576984854061,37.245412718427986]}"
326,0.14173010380622836,0.16000000000000003,-0.06698961937716265,0.007443291041906958,0.06698961937716265,0.024605920799692427,0.0271280276816609,0.09842368319876971,0.11374086889657825,-0.17279507881584008,0.11909265667051133,-0.1085121107266436,-0.2761399461745483,-0.16000000000000003,0.05911572472126105,0.15378700499807765,0.0629911572472126,0.06698961937716265,-0.19986159169550174,-0.04822760476739715,-0.11374086889657825,-0.09356401384083046,0.010396001537870049,0.0629911572472126,0.2519646289888504,0.28444444444444444,-0.17279507881584008,0.044844290657439445,0.21413302575932336,0.13588619761630144,-0.017777777777777778,0.07535563244905807,0.2761399461745483,0.10340638216070744,-0.008858131487889272,-0.09356401384083046,0.03543252595155709,0.041584006151480196,-0.1929104190695886,0.14173010380622836,-0.022206843521722412,-0.07535563244905807,0.16633602460592078,-0.19986159169550174,0.186082276047674,0.022206843521722412,-0.09356401384083046,0.05536332179930796,0.01574778931180315,0.007443291041906958,0.01574778931180315,9.84236831987697E-4,0.05911572472126105,0.14173010380622836,0.010396001537870049,-0.07972318339100345,0.2519646289888504,-0.05536332179930796,-0.01574778931180315,-0.022206843521722412,0.17279507881584008,-0.01574778931180315,-5.536332179930795E-4,0.05173394848135333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32891399821708,37.249552258225194]}"
327,0.1085121107266436,0.11909265667051133,-0.10340638216070744,-0.03254133025759323,0.13016532103037293,0.0629911572472126,0.041584006151480196,0.022206843521722412,0.07972318339100345,-0.22145328719723184,0.13588619761630144,-0.044844290657439445,-0.28444444444444444,-0.1929104190695886,0.08882737408688965,0.17279507881584008,0.03543252595155709,0.0271280276816609,-0.17279507881584008,-0.05173394848135333,-0.07111111111111111,-0.09356401384083046,0.041584006151480196,0.12456747404844293,0.21413302575932336,0.22145328719723184,-0.17279507881584008,0.0271280276816609,0.16000000000000003,0.12456747404844293,0.06698961937716265,0.07535563244905807,0.36472126105344094,-0.04822760476739715,-0.13016532103037293,-0.09842368319876971,-0.05911572472126105,0.06698961937716265,-0.1085121107266436,0.16633602460592078,0.010396001537870049,-0.15378700499807765,0.19986159169550174,-0.1929104190695886,0.2069357939254133,0.05173394848135333,0.0271280276816609,-0.044844290657439445,-0.008858131487889272,-0.022206843521722412,0.0271280276816609,-0.01384083044982699,0.044844290657439445,0.10340638216070744,-0.03543252595155709,-0.07535563244905807,0.10340638216070744,-0.16000000000000003,-0.003014225297962322,-0.05536332179930796,0.1929104190695886,0.024605920799692427,0.06698961937716265,-0.0629911572472126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33563307711346,37.25162978271767]}"
328,0.15378700499807765,0.0629911572472126,0.07972318339100345,-0.14173010380622836,0.07972318339100345,0.15378700499807765,-0.007443291041906958,0.03254133025759323,0.04822760476739715,-0.12456747404844293,-0.029773164167627833,-0.17279507881584008,-0.2761399461745483,-0.15378700499807765,-0.044844290657439445,0.1085121107266436,-0.05536332179930796,0.024605920799692427,-0.14769703960015382,-0.14769703960015382,-0.10340638216070744,0.07535563244905807,-0.13016532103037293,0.15378700499807765,0.13588619761630144,0.1085121107266436,-0.19986159169550174,0.04822760476739715,0.14769703960015382,0.08421376393694734,0.17937716262975778,-0.13016532103037293,0.13588619761630144,-0.05911572472126105,-0.22145328719723184,-0.05911572472126105,-0.05911572472126105,0.07111111111111111,-0.16000000000000003,0.12456747404844293,-0.012056901191849288,-0.05173394848135333,0.12456747404844293,-0.24415224913494812,0.2364628988850442,0.2069357939254133,0.04822760476739715,-0.14769703960015382,-0.2069357939254133,-0.0271280276816609,-0.05536332179930796,0.041584006151480196,0.11374086889657825,-0.05173394848135333,-0.11909265667051133,-0.13016532103037293,0.10340638216070744,-0.03254133025759323,-5.536332179930795E-4,0.08882737408688965,0.2069357939254133,-0.03254133025759323,0.03844675124951941,-0.11909265667051133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32393765574427,37.25534035782605]}"
329,0.11909265667051133,0.13588619761630144,0.01574778931180315,-0.03844675124951941,0.09842368319876971,0.05536332179930796,0.012056901191849288,0.024605920799692427,-0.007443291041906958,-0.24415224913494812,-0.0015378700499807767,-0.044844290657439445,-0.2288965782391388,-0.17279507881584008,0.008858131487889272,0.08882737408688965,-0.11909265667051133,0.0629911572472126,-0.11909265667051133,0.11374086889657825,-0.07111111111111111,0.03844675124951941,-0.07535563244905807,0.186082276047674,0.17279507881584008,0.10340638216070744,-0.09842368319876971,0.0271280276816609,0.04822760476739715,-0.05536332179930796,0.2599000384467512,0.03543252595155709,0.2288965782391388,0.012056901191849288,-0.1929104190695886,0.019930795847750864,-0.05173394848135333,-0.017777777777777778,-0.11374086889657825,0.17279507881584008,-0.10340638216070744,-0.05173394848135333,0.14769703960015382,-0.2761399461745483,0.2364628988850442,0.2761399461745483,0.0629911572472126,-0.13016532103037293,-0.2599000384467512,0.017777777777777778,0.008858131487889272,-0.012056901191849288,0.1085121107266436,-0.019930795847750864,-0.10340638216070744,-0.09842368319876971,0.07972318339100345,-0.12456747404844293,-0.006151480199923107,-0.08882737408688965,0.13016532103037293,0.11374086889657825,-0.04822760476739715,-0.14173010380622836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36380585904224,37.257520501192474]}"
